timestamp,value,value_scaled,z_score,z_anomaly,isolation_forest_pred,if_anomaly
2013-07-07 08:00:00,66.09613054,-1.211604652320055,-1.2116880243932533,False,1,False
2013-07-07 09:00:00,64.9748123,-1.4755989441218644,-1.4757004819815494,False,1,False
2013-07-07 10:00:00,64.33478963,-1.6262808161154478,-1.6263927225883907,False,1,False
2013-07-07 11:00:00,65.54142516,-1.342200096795972,-1.3422924553095372,False,1,False
2013-07-07 12:00:00,63.9130944,-1.7255614035783358,-1.7256801416760907,False,1,False
2013-07-07 13:00:00,65.00924432,-1.4674925418437699,-1.4675935218914964,False,1,False
2013-07-07 14:00:00,64.04781966,-1.6938427546410677,-1.6939593101378267,False,1,False
2013-07-07 15:00:00,64.25831852,-1.644284569026618,-1.6443977143609358,False,1,False
2013-07-07 16:00:00,63.89332373,-1.7302160536490394,-1.7303351120392476,False,1,False
2013-07-07 17:00:00,64.14310465,-1.6714096107243226,-1.6715246225676192,False,1,False
2013-07-07 18:00:00,64.17594209,-1.6636786237411922,-1.663793103605339,False,1,False
2013-07-07 19:00:00,63.1570819,-1.9035510031507223,-1.9036819889415642,False,1,False
2013-07-07 20:00:00,63.38689893,-1.849444700484278,-1.8495719631508996,False,1,False
2013-07-07 21:00:00,63.99038726,-1.7073641843508698,-1.7074816702745839,False,1,False
2013-07-07 22:00:00,62.67478854,-2.01709833473958,-2.017237133868232,False,1,False
2013-07-07 23:00:00,64.24663357,-1.647035581174597,-1.6471489158095962,False,1,False
2013-07-08 00:00:00,62.48078508,-2.062772973930147,-2.0629149159894196,False,1,False
2013-07-08 01:00:00,62.03055446,-2.1687717077725472,-2.168920943740918,False,-1,True
2013-07-08 02:00:00,63.41156044,-1.8436385897523118,-1.8437654528929923,False,1,False
2013-07-08 03:00:00,61.70510991,-2.245391796907999,-2.24554630520317,False,-1,True
2013-07-08 04:00:00,62.77513946,-1.9934725083577145,-1.9936096817628906,False,1,False
2013-07-08 05:00:00,61.36447611,-2.325587922848801,-2.3257479495424604,False,-1,True
2013-07-08 06:00:00,61.68984072,-2.248986654154267,-2.2491414098161853,False,-1,True
2013-07-08 07:00:00,62.20048874,-2.128763725826717,-2.128910208794434,False,-1,True
2013-07-08 08:00:00,62.98280722,-1.9445808545206489,-1.9447146636282922,False,1,False
2013-07-08 09:00:00,64.44813096,-1.5995966304152096,-1.5997067007150418,False,1,False
2013-07-08 10:00:00,65.33294727,-1.3912824812284987,-1.3913782171640143,False,1,False
2013-07-08 11:00:00,66.51294379,-1.1134734395901549,-1.1135500591284937,False,1,False
2013-07-08 12:00:00,67.88554227,-0.7903197168291305,-0.790374099744511,False,1,False
2013-07-08 13:00:00,67.22250712,-0.9464194649826565,-0.9464845893223163,False,1,False
2013-07-08 14:00:00,68.08885127,-0.7424542549492499,-0.7425053441806849,False,1,False
2013-07-08 15:00:00,68.55257476,-0.6332788665827763,-0.633322443315433,False,1,False
2013-07-08 16:00:00,70.32033392,-0.2170916408043411,-0.2171065791591363,False,1,False
2013-07-08 17:00:00,70.48553783,-0.17819733973300542,-0.17820960172095962,False,1,False
2013-07-08 18:00:00,72.33830154,0.25800268453266695,0.25802043802895724,False,1,False
2013-07-08 19:00:00,71.1908248,-0.012150157478845746,-0.012150993546796426,False,1,False
2013-07-08 20:00:00,70.75989770000002,-0.11360422334929891,-0.11361204060190404,False,1,False
2013-07-08 21:00:00,70.57075487,-0.15813451428191205,-0.1581453957210636,False,1,False
2013-07-08 22:00:00,68.88572309999999,-0.5548450581010324,-0.5548832377025296,False,1,False
2013-07-08 23:00:00,68.36836764,-0.6766471330164425,-0.6766936939752465,False,1,False
2013-07-09 00:00:00,68.42198714,-0.664023382305613,-0.6640690746079073,False,1,False
2013-07-09 01:00:00,67.55824354,-0.8673763394289554,-0.8674360247095649,False,1,False
2013-07-09 02:00:00,66.4884322,-1.1192442543438534,-1.1193212709793718,False,1,False
2013-07-09 03:00:00,66.00939653,-1.2320246211819554,-1.2321093983794535,False,1,False
2013-07-09 04:00:00,64.88258671,-1.4973118071160965,-1.497414839065788,False,1,False
2013-07-09 05:00:00,65.79409771,-1.2827128713897333,-1.2828011365108694,False,1,False
2013-07-09 06:00:00,65.69617694,-1.305766562488915,-1.3058564139641626,False,1,False
2013-07-09 07:00:00,66.14773729,-1.1994547675394056,-1.199537303563418,False,1,False
2013-07-09 08:00:00,67.47861967,-0.8861223532021468,-0.8861833284200552,False,1,False
2013-07-09 09:00:00,67.43966413,-0.8952937372278432,-0.8953553435404727,False,1,False
2013-07-09 10:00:00,68.50079012,-0.6454706323771238,-0.6455150480408529,False,1,False
2013-07-09 11:00:00,69.93367814,-0.3081228174774103,-0.30814401980445955,False,1,False
2013-07-09 12:00:00,70.66856782,-0.13510620747019286,-0.13511550430195826,False,1,False
2013-07-09 13:00:00,69.43364009999999,-0.42584781608598177,-0.4258771192214774,False,1,False
2013-07-09 14:00:00,70.20645921,-0.24390140127036514,-0.24391818443923213,False,1,False
2013-07-09 15:00:00,70.23002897,-0.2383523235177917,-0.23836872484748725,False,1,False
2013-07-09 16:00:00,71.58361231,0.08032462517611828,0.08033015241680443,False,1,False
2013-07-09 17:00:00,71.56436778,0.07579384534290076,0.07579906081480392,False,1,False
2013-07-09 18:00:00,71.02917453,-0.050207817673706946,-0.050211272538164764,False,1,False
2013-07-09 19:00:00,72.831066,0.37401524903246597,0.374040985502411,False,1,False
2013-07-09 20:00:00,71.13716811,-0.024782663908936724,-0.0247843692358893,False,1,False
2013-07-09 21:00:00,69.72083178,-0.35823367991267463,-0.3582583304325671,False,1,False
2013-07-09 22:00:00,69.17560647,-0.4865972117373857,-0.48663069511686713,False,1,False
2013-07-09 23:00:00,69.31959282,-0.45269820506700903,-0.4527293558122768,False,1,False
2013-07-10 00:00:00,68.81260454,-0.5720595131738111,-0.5720988773240847,False,1,False
2013-07-10 01:00:00,68.55716829,-0.6321974022348651,-0.6322409045505702,False,1,False
2013-07-10 02:00:00,67.73062887,-0.826791301669853,-0.8268481942418572,False,1,False
2013-07-10 03:00:00,67.80815335,-0.8085395516627348,-0.8085951883083651,False,1,False
2013-07-10 04:00:00,66.93277621,-1.0146314173705389,-1.0147012354623037,False,1,False
2013-07-10 05:00:00,65.84066557,-1.2717493029906097,-1.2718368136945148,False,1,False
2013-07-10 06:00:00,66.15467548,-1.1978212949978047,-1.1979037186204724,False,1,False
2013-07-10 07:00:00,65.78125301,-1.2857369258989217,-1.2858253991091348,False,1,False
2013-07-10 08:00:00,67.33388757,-0.9201969333503197,-0.9202602532838784,False,1,False
2013-07-10 09:00:00,67.3485843,-0.9167368515557422,-0.9167999333966259,False,1,False
2013-07-10 10:00:00,69.75301970000001,-0.35065561077774593,-0.3506797398409624,False,1,False
2013-07-10 11:00:00,69.90438916,-0.3150183831222699,-0.3150400599420528,False,1,False
2013-07-10 12:00:00,70.59424483,-0.15260422400976711,-0.15261472490253786,False,1,False
2013-07-10 13:00:00,70.05946788,-0.2785078766491634,-0.27852704113407506,False,1,False
2013-07-10 14:00:00,71.02625542,-0.050895069828941306,-0.05089857198410313,False,1,False
2013-07-10 15:00:00,71.56116588,0.07504001534819874,0.0750451789480912,False,1,False
2013-07-10 16:00:00,70.98303947,-0.06106949106621056,-0.061073693336373205,False,1,False
2013-07-10 17:00:00,71.78059711,0.12670116746059906,0.1267098859307598,False,1,False
2013-07-10 18:00:00,73.40419990000002,0.5089493584054771,0.5089843798648962,False,1,False
2013-07-10 19:00:00,71.60391994,0.08510569285947343,0.08511154909157118,False,1,False
2013-07-10 20:00:00,70.48045714,-0.1793934971757083,-0.17940584147279331,False,1,False
2013-07-10 21:00:00,69.48780075,-0.41309666130205586,-0.413125087014204,False,1,False
2013-07-10 22:00:00,69.37470081,-0.43972401605116807,-0.4397542740258161,False,1,False
2013-07-10 23:00:00,68.66754682,-0.6062107547176783,-0.6062524688587715,False,1,False
2013-07-11 00:00:00,69.05640228,-0.5146617027946786,-0.5146971173278563,False,1,False
2013-07-11 01:00:00,69.28118591,-0.46174042398761056,-0.4617721969395827,False,1,False
2013-07-11 02:00:00,68.00921159,-0.7612039909037123,-0.7612563703285742,False,1,False
2013-07-11 03:00:00,68.57902651,-0.6270512759139844,-0.6270944241181238,False,1,False
2013-07-11 04:00:00,66.49549932,-1.117580427543466,-1.117657329688924,False,1,False
2013-07-11 05:00:00,66.7500451,-1.0576521836916235,-1.0577249620976064,False,1,False
2013-07-11 06:00:00,66.42304923,-1.1346375033300193,-1.1347155791947827,False,1,False
2013-07-11 07:00:00,67.52779448,-0.8745450251276142,-0.8746052036946993,False,1,False
2013-07-11 08:00:00,67.89346899,-0.7884535126080066,-0.7885077671074762,False,1,False
2013-07-11 09:00:00,69.1011507,-0.5041264889492754,-0.5041611785408493,False,1,False
2013-07-11 10:00:00,70.51575503,-0.17108324131770414,-0.17109501377540381,False,1,False
2013-07-11 11:00:00,71.51359764,0.06384092539933689,0.06384531837545766,False,1,False
2013-07-11 12:00:00,70.78913828,-0.10672005261738574,-0.10672739616135572,False,1,False
2013-07-11 13:00:00,70.92408975,-0.07494814658804988,-0.07495330386633489,False,1,False
2013-07-11 14:00:00,71.43667911,0.04573183546445258,0.04573498233082235,False,1,False
2013-07-11 15:00:00,72.77048744,0.35975311231240686,0.35977786738639544,False,1,False
2013-07-11 16:00:00,72.18360109,0.22158123495455892,0.22159648224409734,False,1,False
2013-07-11 17:00:00,72.2317116,0.232907992660448,0.23292401935874055,False,1,False
2013-07-11 18:00:00,72.14511125,0.21251949165110204,0.2125341153904382,False,1,False
2013-07-11 19:00:00,72.66568122,0.335078365359816,0.33510142253275643,False,1,False
2013-07-11 20:00:00,71.74663208,0.11870470961213105,0.11871287783575071,False,1,False
2013-07-11 21:00:00,71.47523835,0.05480991775464646,0.05481368929552516,False,1,False
2013-07-11 22:00:00,70.17998073,-0.25013528503880417,-0.2501524971692246,False,1,False
2013-07-11 23:00:00,70.01828427,-0.2882038198416981,-0.2882236515169215,False,1,False
2013-07-12 00:00:00,69.63409091,-0.37865526383868175,-0.37868131959400864,False,1,False
2013-07-12 01:00:00,69.24166979,-0.47104378653182083,-0.47107619966012565,False,1,False
2013-07-12 02:00:00,69.44746561,-0.42259284743297043,-0.42262192658989006,False,1,False
2013-07-12 03:00:00,69.56135461,-0.3957797226424416,-0.39580695675378597,False,1,False
2013-07-12 04:00:00,67.43148423,-0.8972195481443855,-0.8972812869745392,False,1,False
2013-07-12 05:00:00,67.27588501,-0.9338525970180162,-0.9339168566153411,False,1,False
2013-07-12 06:00:00,67.64302314,-0.8474165013893655,-0.8474748132078684,False,1,False
2013-07-12 07:00:00,67.11633221,-0.9714164454764123,-0.9714832898904242,False,1,False
2013-07-12 08:00:00,68.58615434,-0.6253731560316836,-0.6254161887622375,False,1,False
2013-07-12 09:00:00,68.54878335,-0.6341714861462302,-0.6342151243011862,False,1,False
2013-07-12 10:00:00,69.78361434,-0.3434526508760783,-0.34347628429436716,False,1,False
2013-07-12 11:00:00,70.13666468,-0.26033327302783577,-0.26035118689491554,False,1,False
2013-07-12 12:00:00,71.79856679999997,0.13093180905387306,0.13094081863991874,False,1,False
2013-07-12 13:00:00,72.95326709,0.4027853065069224,0.4028130226814956,False,1,False
2013-07-12 14:00:00,73.38358272,0.5040954127200357,0.5041301001732142,False,1,False
2013-07-12 15:00:00,72.72556855,0.34917776435938425,0.3492017917300894,False,1,False
2013-07-12 16:00:00,74.27730941,0.7145073512531341,0.7145565174222104,False,1,False
2013-07-12 17:00:00,73.58946213,0.5525660315869173,0.5526040543656713,False,1,False
2013-07-12 18:00:00,73.07774519,0.432091445194487,0.4321211779621255,False,1,False
2013-07-12 19:00:00,74.52428051,0.7726522723952466,0.7727054395910705,False,1,False
2013-07-12 20:00:00,72.52552383,0.3020808187277025,0.30210160529705293,False,1,False
2013-07-12 21:00:00,72.64264374,0.32965460339773633,0.3296772873546459,False,1,False
2013-07-12 22:00:00,73.47727338,0.5261532001998346,0.5261894054777168,False,1,False
2013-07-12 23:00:00,72.37521094,0.26669234155084703,0.2667106929936041,False,1,False
2013-07-13 00:00:00,71.20816904,-0.008066766883468864,-0.008067321968064978,False,1,False
2013-07-13 01:00:00,72.23586399,0.23388559849814072,0.23390169246674733,False,1,False
2013-07-13 02:00:00,71.09992340000002,-0.033551263659716564,-0.033553572365286805,False,1,False
2013-07-13 03:00:00,70.95986451,-0.066525620231409,-0.06653019794483135,False,1,False
2013-07-13 04:00:00,70.25370091,-0.2327791893147176,-0.23279520714988644,False,1,False
2013-07-13 05:00:00,71.29442554,0.012240780803264423,0.01224162310712252,False,1,False
2013-07-13 06:00:00,70.37620145,-0.203938631702245,-0.20395266498158057,False,1,False
2013-07-13 07:00:00,70.33534302,-0.2135580170892015,-0.2135727122908077,False,1,False
2013-07-13 08:00:00,68.96127518,-0.5370576743394379,-0.5370946299681992,False,1,False
2013-07-13 09:00:00,68.67478951,-0.6045055931060296,-0.6045471899127608,False,1,False
2013-07-13 10:00:00,68.68142551,-0.602943265786359,-0.6029847550873396,False,1,False
2013-07-13 11:00:00,70.09922792,-0.26914708751064664,-0.26916560786762783,False,1,False
2013-07-13 12:00:00,69.29115996,-0.4593922125947905,-0.45942382396331893,False,1,False
2013-07-13 13:00:00,69.14944184,-0.4927572051457772,-0.4927911124023215,False,1,False
2013-07-13 14:00:00,69.38045679999999,-0.4383688713210979,-0.4383990360464955,False,1,False
2013-07-13 15:00:00,68.32729437,-0.6863170986326568,-0.6863643249942221,False,1,False
2013-07-13 16:00:00,68.71167009999999,-0.5958227188862347,-0.5958637182132324,False,1,False
2013-07-13 17:00:00,69.43031387,-0.4266309173518774,-0.42666027437357756,False,1,False
2013-07-13 18:00:00,69.12568539,-0.4983502357143991,-0.4983845278345646,False,1,False
2013-07-13 19:00:00,69.40509502,-0.43256824380240094,-0.4325980093791644,False,1,False
2013-07-13 20:00:00,68.64876516,-0.6106325601014584,-0.6106745785126626,False,1,False
2013-07-13 21:00:00,67.68106913,-0.8384592546170765,-0.8385169500759179,False,1,False
2013-07-13 22:00:00,69.16363194,-0.4894164003086965,-0.4894500776801666,False,1,False
2013-07-13 23:00:00,68.19982138,-0.7163283305188957,-0.7163776219918954,False,1,False
2013-07-14 00:00:00,68.1347302,-0.7316528827768193,-0.7317032287519539,False,1,False
2013-07-14 01:00:00,67.28588699,-0.9314978100070465,-0.9315619075684509,False,1,False
2013-07-14 02:00:00,67.77737459,-0.8157858593199963,-0.8158419945933688,False,1,False
2013-07-14 03:00:00,68.40400085,-0.6682579320715125,-0.6683039157586182,False,1,False
2013-07-14 04:00:00,68.12434843,-0.7340970845395604,-0.7341475987033594,False,1,False
2013-07-14 05:00:00,66.62975642,-1.0859719984913638,-1.0860467256201978,False,1,False
2013-07-14 06:00:00,67.75402118,-0.8212840013408617,-0.8213405149484525,False,1,False
2013-07-14 07:00:00,67.19706687,-0.9524089160969197,-0.9524744525784078,False,1,False
2013-07-14 08:00:00,66.19511529,-1.1883004661904963,-1.1883822346726984,False,1,False
2013-07-14 09:00:00,67.03467174,-0.9906419402350221,-0.9907101075800356,False,1,False
2013-07-14 10:00:00,66.39229109,-1.1418789563776766,-1.1419575305361305,False,1,False
2013-07-14 11:00:00,66.98910128,-1.001370688672023,-1.0014395942760046,False,1,False
2013-07-14 12:00:00,66.70652022,-1.0678993369630772,-1.0679728204888455,False,1,False
2013-07-14 13:00:00,65.89533219,-1.2588790266343632,-1.2589656517180121,False,1,False
2013-07-14 14:00:00,66.15310629999999,-1.1981907303177997,-1.1982731793617865,False,1,False
2013-07-14 15:00:00,65.94826687,-1.2464165045243567,-1.2465022720458432,False,1,False
2013-07-14 16:00:00,66.18545065,-1.1905758325417284,-1.190657757594813,False,1,False
2013-07-14 17:00:00,65.956704,-1.2444301334124492,-1.2445157642491869,False,1,False
2013-07-14 18:00:00,66.58099932,-1.0974509842294455,-1.09752650124204,False,1,False
2013-07-14 19:00:00,67.19124175,-0.9537803362470636,-0.9538459670977346,False,1,False
2013-07-14 20:00:00,66.74457508,-1.058940001908189,-1.0590128689305982,False,1,False
2013-07-14 21:00:00,65.89869767,-1.2580866846591063,-1.2581732552206857,False,1,False
2013-07-14 22:00:00,65.51804828,-1.3477037644078855,-1.3477965016358922,False,1,False
2013-07-14 23:00:00,65.98471013,-1.2378365918185323,-1.2379217689451991,False,1,False
2013-07-15 00:00:00,66.62908319,-1.0861304984343156,-1.0862052364697343,False,1,False
2013-07-15 01:00:00,64.90780861,-1.491373762597711,-1.491476385942928,False,1,False
2013-07-15 02:00:00,64.9498236,-1.4814820858778983,-1.481584028564128,False,1,False
2013-07-15 03:00:00,65.64024470000001,-1.3189348064012643,-1.3190255640002984,False,1,False
2013-07-15 04:00:00,64.33322178,-1.6266499383107682,-1.6267618701834838,False,1,False
2013-07-15 05:00:00,65.81400458,-1.2780261554689787,-1.2781140980911692,False,1,False
2013-07-15 06:00:00,64.19811908,-1.6584574487344044,-1.6585715693227892,False,1,False
2013-07-15 07:00:00,65.79277627,-1.2830239807648542,-1.2831122672938262,False,1,False
2013-07-15 08:00:00,66.47022878,-1.1235299234784895,-1.1236072350164086,False,1,False
2013-07-15 09:00:00,66.21114689,-1.1845261131678901,-1.18460762193201,False,1,False
2013-07-15 10:00:00,68.4034625,-0.668384676934765,-0.6684306693433477,False,1,False
2013-07-15 11:00:00,69.51708004,-0.40620337699410836,-0.4062313283705044,False,1,False
2013-07-15 12:00:00,69.39746721,-0.43436407501883545,-0.4343939641690528,False,1,False
2013-07-15 13:00:00,70.91288645,-0.07758576287202369,-0.07759110164807488,False,1,False
2013-07-15 14:00:00,70.88878119,-0.08326091450640552,-0.08326664379693399,False,1,False
2013-07-15 15:00:00,71.10972093,-0.031244610738642608,-0.031246760720460995,False,1,False
2013-07-15 16:00:00,72.96756108,0.4061505703833682,0.40617851812607353,False,1,False
2013-07-15 17:00:00,72.02770961,0.18487937869960844,0.18489210048725122,False,1,False
2013-07-15 18:00:00,73.95202783,0.6379256304846646,0.6379695269671171,False,1,False
2013-07-15 19:00:00,73.37599022,0.502307894610542,0.5023424590623023,False,1,False
2013-07-15 20:00:00,73.50769737,0.5333159836161072,0.5333526817743214,False,1,False
2013-07-15 21:00:00,72.71914771,0.34766609260723846,0.3476900159578677,False,1,False
2013-07-15 22:00:00,72.47419791,0.28999705033963513,0.2900170054093536,False,1,False
2013-07-15 23:00:00,72.0845572,0.19826312537146362,0.1982767681119148,False,1,False
2013-07-16 00:00:00,70.36089703,-0.20754178322088565,-0.20755606443770772,False,1,False
2013-07-16 01:00:00,71.0505306,-0.04517991357458272,-0.04518302246249795,False,1,False
2013-07-16 02:00:00,71.07182369,-0.04016683698820502,-0.04016960091987788,False,1,False
2013-07-16 03:00:00,70.51372607,-0.17156092360198724,-0.1715727289296188,False,1,False
2013-07-16 04:00:00,70.18259029999999,-0.2495209085313333,-0.2495380783857167,False,1,False
2013-07-16 05:00:00,69.85543379,-0.32654404797994857,-0.32656651789554236,False,1,False
2013-07-16 06:00:00,67.99007603,-0.7657091157025682,-0.7657618051308572,False,1,False
2013-07-16 07:00:00,68.45766038,-0.6556247570143002,-0.6556698713963949,False,1,False
2013-07-16 08:00:00,68.27103298,-0.699562835015966,-0.6996109728336741,False,1,False
2013-07-16 09:00:00,68.96138225,-0.537032466626039,-0.5370694205202252,False,1,False
2013-07-16 10:00:00,69.74436809,-0.3526924773633635,-0.3527167465859874,False,1,False
2013-07-16 11:00:00,70.61571518,-0.14754941473190566,-0.1475595677967539,False,1,False
2013-07-16 12:00:00,71.17846267,-0.015060599526512593,-0.015061635865720875,False,1,False
2013-07-16 13:00:00,72.386747,0.26940830021560797,0.26942683854697114,False,1,False
2013-07-16 14:00:00,72.41193764,0.2753389851269991,0.27535793155641275,False,1,False
2013-07-16 15:00:00,73.68813485,0.5757967558428226,0.5758363771575672,False,1,False
2013-07-16 16:00:00,73.74326223,0.5887755098868036,0.5888160242862933,False,1,False
2013-07-16 17:00:00,73.75611822,0.5918022224242386,0.5918429450957078,False,1,False
2013-07-16 18:00:00,74.32401543,0.7255034469491978,0.7255533697737502,False,1,False
2013-07-16 19:00:00,73.86398591,0.6171977376437582,0.6172402078132662,False,1,False
2013-07-16 20:00:00,73.78849309,0.5994243055875564,0.5994655527443634,False,1,False
2013-07-16 21:00:00,73.00264849,0.4144112724960088,0.41443978866824255,False,1,False
2013-07-16 22:00:00,72.04541547,0.18904790624575799,0.18906091487513835,False,1,False
2013-07-16 23:00:00,71.08743709,-0.03649094166377302,-0.036493452652364596,False,1,False
2013-07-17 00:00:00,71.9849653,0.17481599665116535,0.1748280259645566,False,1,False
